PT6,PT222,93.333,630,42,0,1,630,1,630,0.0,941
PT6,PT171,94.525,621,34,0,1,621,1,621,0.0,968
PT6,PT97,93.720,621,39,0,1,621,1,621,0.0,942
PT6,PT78,94.847,621,32,0,1,621,1,621,0.0,977
PT6,PT125,93.492,630,41,0,1,630,1,630,0.0,942
PT6,PT120,93.968,630,38,0,1,630,1,630,0.0,965
PT6,PT43,93.810,630,39,0,1,630,1,630,0.0,952
PT6,PT243,92.540,630,47,0,1,630,1,630,0.0,935
PT6,PT210,94.444,630,35,0,1,630,1,630,0.0,974
PT6,PT195,93.175,630,43,0,1,630,1,630,0.0,953
PT6,PT194,93.492,630,41,0,1,630,1,630,0.0,944
PT6,PT42,93.175,630,43,0,1,630,1,630,0.0,942
PT6,PT14,93.720,621,39,0,1,621,1,621,0.0,941
PT6,PT196,93.016,630,44,0,1,630,1,630,0.0,926
PT6,PT259,93.185,631,41,2,1,630,112,741,0.0,942
PT6,PT110,93.492,630,41,0,1,630,1,630,0.0,941
PT6,PT100,93.810,630,39,0,1,630,1,630,0.0,953
PT6,PT76,93.651,630,40,0,1,630,112,741,0.0,955
PT6,PT48,93.651,630,40,0,1,630,1,630,0.0,946
PT6,PT34,93.016,630,44,0,1,630,1,630,0.0,948
PT6,PT21,93.502,631,39,2,1,630,1,630,0.0,944
PT6,PT263,93.651,630,40,0,1,630,1,630,0.0,950
PT6,PT179,93.810,630,39,0,1,630,1,630,0.0,955
PT6,PT159,92.698,630,46,0,1,630,1,630,0.0,922
PT6,PT132,93.810,630,39,0,1,630,1,630,0.0,953
PT6,PT109,94.603,630,34,0,1,630,1,630,0.0,981
PT6,PT30,93.492,630,41,0,1,630,1,630,0.0,944
PT6,PT174,93.720,621,39,0,1,621,1,621,0.0,946
PT6,PT141,93.968,630,38,0,1,630,1,630,0.0,959
PT6,PT106,93.492,630,41,0,1,630,1,630,0.0,959
PT6,PT72,92.857,630,45,0,1,630,1,630,0.0,926
PT6,PT204,93.016,630,44,0,1,630,1,630,0.0,924
PT6,PT193,93.810,630,39,0,1,630,112,741,0.0,952
PT6,PT154,93.492,630,41,0,1,630,112,741,0.0,952
PT6,PT113,93.651,630,40,0,1,630,1,630,0.0,946
PT6,PT287,93.398,621,41,0,1,621,1,621,0.0,928
PT6,PT256,93.016,630,44,0,1,630,112,741,0.0,942
PT6,PT255,92.698,630,46,0,1,630,1,630,0.0,922
PT6,PT146,93.016,630,44,0,1,630,1,630,0.0,928
PT6,PT130,93.175,630,43,0,1,630,1,630,0.0,942
PT6,PT56,93.810,630,39,0,1,630,112,741,0.0,955
PT6,PT40,93.016,630,44,0,1,630,1,630,0.0,939
PT6,PT96,93.237,621,42,0,1,621,112,732,0.0,920
PT6,PT13,93.175,630,43,0,1,630,1,630,0.0,935
PT6,PT108,93.333,630,42,0,1,630,1,630,0.0,939
PT6,PT94,92.857,630,45,0,1,630,1,630,0.0,935
PT6,PT92,92.857,630,45,0,1,630,1,630,0.0,924
PT6,PT291,93.651,630,40,0,1,630,1,630,0.0,948
PT6,PT158,93.016,630,44,0,1,630,1,630,0.0,928
PT6,PT135,93.333,630,42,0,1,630,1,630,0.0,946
PT6,PT281,93.492,630,41,0,1,630,1,630,0.0,941
PT6,PT192,93.333,630,42,0,1,630,1,630,0.0,950
PT6,PT178,93.651,630,40,0,1,630,112,741,0.0,959
PT6,PT66,93.175,630,43,0,1,630,1,630,0.0,931
PT6,PT57,92.857,630,45,0,1,630,1,630,0.0,920
PT6,PT294,93.175,630,43,0,1,630,112,741,0.0,937
PT6,PT214,94.127,630,37,0,1,630,112,741,0.0,968
PT6,PT209,93.175,630,43,0,1,630,1,630,0.0,929
PT6,PT175,93.016,630,44,0,1,630,1,630,0.0,924
PT6,PT147,93.492,630,41,0,1,630,1,630,0.0,941
PT6,PT139,92.857,630,45,0,1,630,1,630,0.0,935
PT6,PT129,93.492,630,41,0,1,630,112,741,0.0,946
PT6,PT121,92.698,630,46,0,1,630,1,630,0.0,918
PT6,PT83,93.016,630,44,0,1,630,1,630,0.0,942
PT6,PT244,93.968,630,38,0,1,630,1,630,0.0,961
PT6,PT98,93.164,629,43,0,1,629,1,629,0.0,926
PT6,PT37,93.492,630,41,0,1,630,1,630,0.0,946
PT6,PT22,92.857,630,45,0,1,630,1,630,0.0,942
PT6,PT6,96.667,630,21,0,1,630,1,630,0.0,1057
PT6,PT102,93.651,630,40,0,1,630,1,630,0.0,952
PT6,PT74,93.333,630,42,0,1,630,1,630,0.0,939
PT7,PT1,92.222,630,49,0,1,630,1,630,0.0,920
PT7,PT152,94.286,630,36,0,1,630,1,630,0.0,966
PT7,PT166,93.810,630,39,0,1,630,1,630,0.0,950
PT7,PT182,93.810,630,39,0,1,630,1,630,0.0,953
PT7,PT105,94.286,630,36,0,1,630,112,741,0.0,976
PT7,PT231,93.730,622,39,0,1,622,1,622,0.0,955
